t,theta,omega
1.993,10.17069572989667,3.025396163745337
1.994,10.173722639259832,3.0320753849191653
1.995,10.176756231184887,3.0387763877438787
1.996,10.179796527464378,3.045499158042077
1.997,10.182843549876665,3.0522436811788913
1.998,10.18589732018547,3.059009942057107
1.999,10.188957860139404,3.0657979251122667
2.0,10.19202519147151,3.0726076143077417
2.001,10.195099335898783,3.079438993129781
2.002,10.198180315121702,3.0862920445825357
2.003,10.201268150823735,3.093166751183055
2.004,10.204362864670859,3.1000630949562598
2.005,10.207464478311072,3.1069810574298895
2.006,10.210573013373887,3.113920619629426
2.007,10.213688491469831,3.120881762072988
2.008,10.216810934189944,3.127864464766207
2.009,10.219940363105259,3.134868707197072
2.01,10.223076799766286,3.1418944683307553
2.011,10.226220265702493,3.148941726604409
2.012,10.22937078242177,3.15601045992194
2.013,10.232528371409902,3.1631006456487607
2.014,10.235693054130028,3.170212260606514
2.015,10.238864852022099,3.177345281067775
2.016,10.242043786502322,3.1844996827507304
2.017,10.245229878962615,3.1916754408138295
2.018,10.248423150770039,3.1988725298504193
2.019,10.251623623266237,3.206090923883348
2.02,10.254831317766861,3.213330596359552
2.021,10.258046255560997,3.2205915201446147
2.022,10.261268457910584,3.2278736675173056
2.023,10.264497946049824,3.235177010164097
2.024,10.267734741184592,3.242501519173654
2.025,10.270978864491838,3.249847165031309
2.026,10.274230337118981,3.257213917613506
2.027,10.277489180183304,3.264601746182231
2.028,10.280755414771335,3.2720106193794143
2.029,10.284029061938226,3.279440505221315
2.03,10.287310142707133,3.2868913710928838
2.031,10.29059867806858,3.2943631837421026
2.032,10.29389468897982,3.3018559092743063
2.033,10.297198196364198,3.309369513146482
2.034,10.300509221110493,3.3169039601615484
2.035,10.303827784072277,3.324459214462616
2.036,10.30715390606724,3.332035239527226
2.037,10.310487607876537,3.3396319981615705
2.038,10.313828910244105,3.3472494524946947
2.039,10.317177833875997,3.354887563972678
2.04,10.320534399439687,3.3625462933527976
2.041,10.323898627563391,3.3702256006976734
2.042,10.327270538835366,3.377925445369396
2.043,10.330650153803212,3.3856457860236344
2.044,10.334037492973161,3.3933865806037296
2.045,10.337432576809372,3.4011477863347683
2.046,10.340835425733202,3.408929359717642
2.047,10.34424606012249,3.416731256523088
2.048,10.347664500310826,3.424553431785715
2.049,10.351090766586807,3.432395839798014
2.05,10.354524879193304,3.4402584341043516
2.051,10.357966858326709,3.4481411674949514
2.052,10.361416724136177,3.4560439919998576
2.053,10.364874496722871,3.4639668588828876
2.054,10.368340196139195,3.4719097186355676
2.055,10.371813842388018,3.4798725209710586
2.056,10.375295455421897,3.4878552148180657
2.057,10.378785055142293,3.495857748314737
2.058,10.382282661398778,3.50388006880255
2.059,10.38578829398824,3.511922122820187
2.06,10.38930197265408,3.519983856097398
2.061,10.392823717085399,3.528065213548854
2.062,10.396353546916188,3.536166139267989
2.063,10.3998914817245,3.544286576520834
2.064,10.40343754103163,3.552426467739839
2.065,10.406991744301274,3.560585754517689
2.066,10.41055411093869,3.56876437760111
2.067,10.414124660289858,3.5769622768846685
2.068,10.417703411640616,3.5851793914045613
2.069,10.421290384215814,3.5934156593324014
2.07,10.424885597178438,3.601671017968996
2.071,10.428489069628746,3.6099454037381213
2.072,10.432100820603388,3.6182387521802872
2.073,10.43572086907452,3.626550997946503
2.074,10.439349233948919,3.6348820747920367
2.075,10.442985934067082,3.6432319155701705
2.076,10.446630988202326,3.651600452225954
2.077,10.450284415059881,3.659987615789958
2.078,10.453946233275973,3.6683933363720196
2.079,10.4576164614169,3.6768175431549968
2.08,10.461295117978109,3.685260164388513
2.081,10.464982221383261,3.693721127382709
2.082,10.46867778998329,3.7022003585019916
2.083,10.47238184205546,3.7106977831587873
2.084,10.476094395802408,3.7192133258072952
2.085,10.479815469351186,3.7277469099372467
2.086,10.4835450807523,3.7362984580676653
2.087,10.487283247978736,3.7448678917406335
2.088,10.491029988924982,3.7534551315150653
2.089,10.494785321406045,3.762060096960482
2.09,10.498549263156463,3.770682706650797
2.091,10.502321831829304,3.779322878158109
2.092,10.50610304499517,3.787980528046501
2.093,10.509892920141183,3.796655571865849
2.094,10.513691474669976,3.805347924145642
2.095,10.517498725898665,3.814057498388812
2.096,10.521314691057828,3.822784207065574
2.097,10.525139387290467,3.831527961607281
2.098,10.528972831650975,3.840288672400289
2.099,10.532815041104083,3.8490662487798404
2.1,10.536666032523813,3.857860599023957
2.101,10.54052582269242,3.8666716303473527
2.102,10.544394428299325,3.87549924889536
2.103,10.548271865940052,3.8843433597378767
2.104,10.55215815211514,3.8932038668633298
2.105,10.556053303229078,3.902080673172657
2.106,10.559957335589198,3.910973680473311
2.107,10.563870265404596,3.919882789473284
2.108,10.567792108785024,3.9288078997751543
2.109,10.57172288173979,3.9377489098701552
2.11,10.575662600176637,3.9467057171322693
2.111,10.579611279900632,3.9556782178123466
2.112,10.583568936613046,3.9646663070322496
2.113,10.587535585910214,3.9736698787790248
2.114,10.591511243282406,3.982688825899103
2.115,10.595495924112686,3.9917230400925265
2.116,10.599489643675765,4.00077241190721
2.117,10.603492417136843,4.00983683073323
2.118,10.60750425955046,4.0189161847971455
2.119,10.611525185859321,4.0280103611563565
2.12,10.615555210893136,4.03711924569349
2.121,10.619594349367441,4.04624272311083
2.122,10.623642615882414,4.055380676924776
2.123,10.62770002492169,4.064532989460344
2.124,10.631766590851177,4.073699541845703
2.125,10.635842327917842,4.082880214006758
2.126,10.639927250248528,4.092074884661767
2.127,10.644021371848726,4.101283431316001
2.128,10.64812470660138,4.110505730256452
2.129,10.65223726826565,4.119741656546582
2.13,10.656359070475704,4.128991084021119
2.131,10.660490126739479,4.138253885280901
2.132,10.66463045043745,4.147529931687765
2.133,10.668780054821388,4.15681909335949
2.134,10.672938953013118,4.166121239164788
2.135,10.677107158003267,4.175436236718345
2.136,10.681284682650013,4.184763952375922
2.137,10.685471539677819,4.194104251229504
2.138,10.689667741676175,4.203456997102507
2.139,10.693873301098327,4.212822052545043
2.14,10.698088230260002,4.222199278829242
2.141,10.702312541338127,4.231588535944637
2.142,10.706546246369554,4.240989682593604
2.143,10.710789357249759,4.25040257618687
2.144,10.715041885731564,4.259827072839085
2.145,10.719303843423832,4.269263027364451
2.146,10.723575241790167,4.27871029327243
2.147,10.727856092147608,4.288168722763509
2.148,10.732146405665322,4.297638166725043
2.149,10.736446193363289,4.307118474727157
2.15,10.740755466110983,4.316609495018736
2.151,10.74507423462605,4.326111074523473
2.152,10.749402509472988,4.335623058836002
2.153,10.753740301061807,4.345145292218104
2.154,10.758087619646702,4.354677617594991
2.155,10.762444475324715,4.364219876551665
2.156,10.766810878034397,4.37377190932937
2.157,10.771186837554454,4.3833335548221095
2.158,10.775572363502413,4.3929046505732625
2.159,10.779967465333256,4.402485032772274
2.16,10.784372152338076,4.412074536251438
2.161,10.788786433642716,4.421672994482768
2.162,10.793210318206409,4.431280239574954
2.163,10.797643814820407,4.440896102270413
2.164,10.802086932106626,4.450520411942434
2.165,10.806539678516266,4.460152996592413
2.166,10.811002062328445,4.469793682847187
2.167,10.81547409164882,4.479442295956462
2.168,10.819955774408209,4.489098659790344
2.169,10.824447118361213,4.49876259683697
2.17,10.828948131084836,4.508433928200232
2.171,10.83345881997709,4.51811247359762
2.172,10.837979192255617,4.527798051358156
2.173,10.842509254956298,4.537490478420442
2.174,10.847049014931862,4.547189570330816
2.175,10.85159847885049,4.556895141241614
2.176,10.85615765319442,4.566607003909546
2.177,10.860726544258561,4.576324969694187
2.178,10.865305158149079,4.586048848556576
2.179,10.86989350078201,4.595778449057939
2.18,10.874491577881857,4.605513578358526
2.181,10.87909939498018,4.615254042216563
2.182,10.883716957414208,4.6249996449873345
2.183,10.888344270325423,4.634750189622382
2.184,10.89298133865816,4.644505477668827
2.185,10.897628167158205,4.654265309268821
2.186,10.902284760371383,4.6640294831591245
2.187,10.906951122642157,4.673797796670812
2.188,10.911627258112217,4.683570045729112
2.189,10.91631317071908,4.693346024853368
2.19,10.921008864194677,4.7031255271571535
2.191,10.92571434206395,4.712908344348501
2.192,10.930429607643443,4.722694266730282
2.193,10.935154664039901,4.73248308320072
2.194,10.93988951414886,4.742274581254047
2.195,10.944634160653242,4.752068546981296
2.196,10.949388606021959,4.761864765071247
2.197,10.954152852508498,4.771663018811507
2.198,10.958926902149528,4.781463090089744
2.199,10.963710756763495,4.791264759395067
2.2,10.968504417949227,4.801067805819556
2.201,10.97330788708453,4.8108720070599436
2.202,10.978121165324799,4.820677139419449
2.203,10.98294425360162,4.830482977809768
2.204,10.987777152621375,4.840289295753219
2.205,10.992619862863856,4.8500958653850414
2.206,10.99747238458088,4.859902457455865
2.207,11.002334717794895,4.869708841334328
2.208,11.007206862297606,4.879514785009864
2.209,11.01208881764859,4.889320055095652
2.21,11.016980583173918,4.899124416831731
2.211,11.02188215796479,4.908927634088283
2.212,11.026793540876149,4.918729469369079
2.213,11.031714730525332,4.928529683815103
2.214,11.036645725290692,4.938328037208346
2.215,11.041586523310245,4.948124287975762
2.216,11.046537122480315,4.957918193193416
2.217,11.051497520454177,4.967709508590792
2.218,11.056467714640718,4.977497988555287
2.219,11.061447702203084,4.987283386136883
2.22,11.066437480057353,4.997065453052995
2.221,11.071437044871193,5.006843939693504
2.222,11.076446393062536,5.016618595125971
2.223,11.08146552079826,5.026389167101036
2.224,11.086494423992862,5.036155402058002
2.225,11.091533098307158,5.045917045130607
2.226,11.096581539146966,5.055673840152982
2.227,11.101639741661812,5.065425529665801
2.228,11.10670770074363,5.075171854922618
2.229,11.111785411025483,5.0849125558964
2.23,11.116872866880275,5.094647371286252
2.231,11.121970062419477,5.104376038524332
2.232,11.127076991491863,5.114098293782973
2.233,11.132193647682247,5.123813871981987
2.234,11.137320024310227,5.133522506796176
2.235,11.14245611442895,5.143223930663041
2.236,11.147601910823857,5.15291787479069
2.237,11.152757406011471,5.162604069165949
2.238,11.157922592238164,5.172282242562671
2.239,11.163097461478943,5.181952122550253
2.24,11.168282005436252,5.191613435502355
2.241,11.17347621553877,5.201265906605825
2.242,11.178680082940227,5.210909259869831
2.243,11.183893598518223,5.2205432181351945
2.244,11.18911675287306,5.230167503083944
2.245,11.194349536326582,5.239781835249067
2.246,11.19959193892103,5.249385934024474
2.247,11.204843950417892,5.258979517675175
2.248,11.210105560296787,5.268562303347668
2.249,11.215376757754337,5.2781340070805385
2.25,11.220657531703056,5.287694343815269
2.251,11.225947870770263,5.2972430274072675
2.252,11.231247763296986,5.306779770637108
2.253,11.236557197336891,5.316304285221982
2.254,11.241876160655217,5.3258162818273735
2.255,11.247204640727722,5.335315470078943
2.256,11.252542624739647,5.344801558574631
2.257,11.257890099584683,5.3542742548969775
2.258,11.26324705186396,5.363733265625659
2.259,11.26861346788504,5.373178296350246
2.26,11.273989333660923,5.382609051683175
2.261,11.27937463490908,5.392025235272941
2.262,11.284769357050479,5.40142654981751
2.263,11.290173485208637,5.4108126970779455
2.264,11.295587004208684,5.420183377892264
2.265,11.30100989857644,5.429538292189499
2.266,11.306442152537501,5.438877139003994
2.267,11.311883750016348,5.448199616489906
2.268,11.317334674635463,5.457505421935941
2.269,11.32279490971447,5.466794251780296
2.27,11.328264438269274,5.476065801625834
2.271,11.333743243011236,5.485319766255465
2.272,11.339231306346344,5.494555839647758
2.273,11.34472861037441,5.503773714992767
2.274,11.350235136888287,5.512973084708079
2.275,11.355750867373088,5.5221536404550795
2.276,11.361275783005436,5.531315073155433
2.277,11.366809864652717,5.540457073007791
2.278,11.372353092872366,5.549579329504709
2.279,11.377905447911152,5.558681531449788
2.28,11.383466909704492,5.567763366975026
2.281,11.38903745787578,5.5768245235583915
2.282,11.394617071735732,5.585864688041615
2.283,11.400205730281748,5.594883546648186
2.284,11.405803412197294,5.603880785001575
2.285,11.411410095851302,5.6128560881436655
2.286,11.417025759297593,5.621809140553395
2.287,11.422650380274302,5.630739626165618
2.288,11.428283936203346,5.639647228390169
2.289,11.433926404189892,5.648531630131145
2.29,11.439577761021852,5.657392513806392
2.291,11.445237983169397,5.666229561367205
2.292,11.450907046784492,5.675042454318228
2.293,11.456584927700444,5.683830873737569
2.294,11.462271601431482,5.692594500297112
2.295,11.467967043172344,5.701333014283038
2.296,11.473671227797897,5.710046095616546
2.297,11.479384129862769,5.718733423874775
2.298,11.485105723601002,5.727394678311928
2.299,11.490835982925736,5.736029537880591
2.3,11.496574881428899,5.744637681253251
2.301,11.502322392380933,5.753218786844007
2.302,11.508078488730531,5.761772532830477
2.303,11.513843143104406,5.770298597175893
2.304,11.519616327807073,5.77879665765139
2.305,11.525398014820654,5.7872663918584815
2.306,11.531188175804711,5.795707477251717
2.307,11.536986782096104,5.804119591161535
2.308,11.542793804708857,5.812502410817284
2.309,11.548609214334066,5.820855613370434
2.31,11.554432981339813,5.829178875917967
2.311,11.560265075771119,5.837471875525932
2.312,11.566105467349905,5.845734289253187
2.313,11.571954125474996,5.8539657941753065
2.314,11.577811019222125,5.862166067408659
2.315,11.583676117343982,5.870334786134651
2.316,11.589549388270278,5.878471627624136
2.317,11.595430800107833,5.886576269261985
2.318,11.60132032064069,5.894648388571818
2.319,11.607217917330255,5.902687663240892
2.32,11.613123557315458,5.910693771145138
2.321,11.619037207412944,5.918666390374361
2.322,11.624958834117292,5.926605199257575
2.323,11.630888403601242,5.9345098763884945
2.324,11.636825881715971,5.942380100651161
2.325,11.64277123399138,5.950215551245718
2.326,11.648724425636408,5.958015907714317
2.327,11.654685421539375,5.965780849967155
2.328,11.660654186268351,5.973510058308653
2.329,11.666630684071555,5.981203213463751
2.33,11.672614878877766,5.988859996604337
2.331,11.678606734296778,5.996480089375789
2.332,11.68460621361987,6.0040631739236385
2.333,11.69061327982031,6.011608932920353
2.334,11.696627895553876,6.019117049592223
2.335,11.702650023159416,6.026587207746356
2.336,11.708679624659426,6.034019091797783
2.337,11.714716661760663,6.041412386796656
2.338,11.72076109585477,6.048766778455549
2.339,11.726812888018951,6.056081953176848
2.34,11.732871999016654,6.063357598080234
2.341,11.738938389298287,6.070593401030248
2.342,11.74501201900197,6.077789050663941
2.343,11.751092847954306,6.0849442364186
2.344,11.757180835671175,6.0920586485595525
2.345,11.76327594135857,6.09913197820803
2.346,11.76937812391345,6.106163917369111
2.347,11.775487341924626,6.113154158959719
2.348,11.781603553673671,6.1201023968366774
2.349,11.787726717135863,6.127008325824822
2.35,11.793856789981152,6.133871641745161
2.351,11.799993729575158,6.14069204144308
2.352,11.806137492980191,6.147469222816587
2.353,11.812288036956312,6.154202884844599
2.354,11.818445317962407,6.160892727615256
2.355,11.824609292157303,6.167538452354263
2.356,11.830779915400901,6.174139761453261
2.357,11.836957143255347,6.180696358498208
2.358,11.843140930986223,6.187207948297785
2.359,11.849331233563772,6.193674236911803
2.36,11.855528005664151,6.200094931679619
2.361,11.86173120167071,6.206469741248556
2.362,11.867940775675297,6.212798375602315
2.363,11.874156681479606,6.219080546089377
2.364,11.880378872596527,6.225315965451398
2.365,11.886607302251553,6.231504347851581
2.366,11.892841923384196,6.237645408903023
2.367,11.89908268864944,6.243738865697047
2.368,11.905329550419214,6.249784436831484
2.369,11.911582460783912,6.255781842438933
2.37,11.917841371553912,6.2617308042149675
2.371,11.924106234261156,6.267631045446307
2.372,11.93037700016073,6.273482291038924
