t,theta,omega
2.433,-1.8852532595895877,0.9172420901548141
2.434,-1.8843355587254749,0.920782430177141
2.435,-1.8834143157505796,0.9243238196772001
2.436,-1.8824895296148991,0.9278662597008267
2.437,-1.8815611992673844,0.9314097512594371
2.438,-1.8806293236559746,0.9349542953298652
2.439,-1.8796939017276313,0.9384998928541972
2.44,-1.8787549324283739,0.9420465447396084
2.441,-1.877812414703314,0.9455942518581971
2.442,-1.8768663474966905,0.9491430150468207
2.443,-1.875916729751905,0.9526928351069294
2.444,-1.8749635604115578,0.9562437128044008
2.445,-1.8740068384174822,0.9597956488693741
2.446,-1.8730465627107813,0.9633486439960837
2.447,-1.8720827322318638,0.9669026988426928
2.448,-1.87111534592048,0.9704578140311262
2.449,-1.8701444027157572,0.9740139901469039
2.45,-1.869169901556238,0.9775712277389731
2.451,-1.8681918413799148,0.9811295273195407
2.452,-1.867210221124268,0.9846888893639058
2.453,-1.8662250397263025,0.9882493143102907
2.454,-1.8652362961225846,0.9918108025596734
2.455,-1.8642439892492795,0.9953733544756179
2.456,-1.8632481180421885,0.9989369703841059
2.457,-1.862248681436787,1.0025016505733673
2.458,-1.8612456783682618,1.0060673952937103
2.459,-1.8602391077715497,1.009634204757352
2.46,-1.8592289685813743,1.0132020791382488
2.461,-1.8582152597322863,1.0167710185719248
2.462,-1.8571979801586997,1.020341023155302
2.463,-1.8561771287949325,1.0239120929465297
2.464,-1.8551527045752436,1.0274842279648129
2.465,-1.8541247064338735,1.031057428190241
2.466,-1.8530931333050822,1.0346316935636162
2.467,-1.852057984123189,1.038207023986282
2.468,-1.851019257822612,1.0417834193199507
2.469,-1.8499769533379071,1.045360879386531
2.47,-1.8489310696038095,1.0489394039679558
2.471,-1.8478816055552716,1.052518992806009
2.472,-1.8468285601275043,1.0560996456021527
2.473,-1.8457719322560175,1.0596813620173535
2.474,-1.8447117208766604,1.0632641416719093
2.475,-1.8436479249256614,1.0668479841452754
2.476,-1.8425805433396705,1.0704328889758905
2.477,-1.8415095750557988,1.0740188556610024
2.478,-1.840435019011661,1.0776058836564937
2.479,-1.8393568741454156,1.081193972376707
2.48,-1.8382751393958074,1.08478312119427
2.481,-1.8371898137022091,1.0883733294399203
2.482,-1.8361008960046625,1.0919645964023301
2.483,-1.8350083852439212,1.0955569213279308
2.484,-1.833912280361493,1.099150303420737
2.485,-1.8328125802996817,1.102744741842171
2.486,-1.8317092840016307,1.1063402357108858
2.487,-1.8306023904113646,1.1099367841025893
2.488,-1.829491898473833,1.1135343860498679
2.489,-1.8283778071349535,1.1171330405420092
2.49,-1.8272601153416546,1.1207327465248254
2.491,-1.8261388220419197,1.1243335029004757
2.492,-1.8250139261848308,1.12793530852729
2.493,-1.823885426720612,1.13153816221959
2.494,-1.8227533226006731,1.1351420627475122
2.495,-1.8216176127776553,1.1387470088368303
2.496,-1.8204782962054742,1.1423529991687766
2.497,-1.8193353718393648,1.145960032379864
2.498,-1.8181888386359264,1.1495681070617074
2.499,-1.8170386955531674,1.1531772217608454
2.5,-1.8158849415505502,1.1567873749785613
